,user_id,item_id,rating,timestamp
21740,330,2397,5,1395360000
50916,3029,5587,5,1378080000
6511,3029,740,5,1378080000
38141,3029,4214,5,1378080000
17017,3029,1891,5,1378080000
38070,3029,4209,5,1378080000
47122,3029,5148,5,1378080000
39353,3029,4355,2,1378080000
32024,3029,3538,5,1378080000
30241,2296,3335,5,1356912000
10346,2296,1180,5,1356912000
49356,2296,5403,5,1356912000
45209,2296,4973,5,1356912000
33267,2296,3672,5,1356912000
44808,2296,4934,5,1356912000
1188,2296,137,5,1356912000
33371,2296,3679,5,1356912000
23554,2296,2599,5,1356912000
19834,2296,2187,5,1356912000
353,2296,45,5,1357084800
42769,1887,4709,4,1316476800
41488,1887,4584,5,1336953600
21790,1887,2403,4,1348012800
32699,1887,3605,4,1351036800
19389,1887,2141,4,1355788800
6953,1887,780,2,1363651200
25607,1887,2811,3,1375833600
28780,1887,3180,4,1375833600
11454,1887,1296,3,1379462400
41304,1887,4558,4,1379462400
20756,1887,2277,5,1384992000
38597,2883,4266,5,1224720000
47571,2883,5184,4,1308096000
38201,2883,4220,5,1310688000
20580,2883,2263,4,1310688000
39251,2883,4341,5,1317254400
41573,2883,4587,3,1332288000
36155,2883,3980,5,1335312000
12970,2883,1452,5,1343260800
7039,2883,793,5,1348704000
16008,2883,1789,4,1355875200
33213,2883,3668,3,1356480000
28830,2883,3185,5,1356480000
22914,2883,2530,5,1358899200
23090,2883,2548,2,1368057600
48088,2883,5250,3,1369958400
21685,2883,2390,5,1372118400
34810,2883,3844,4,1375488000
28765,2883,3180,4,1375488000
26402,2883,2906,4,1380067200
2943,2259,325,5,1198627200
36208,2259,3984,4,1214697600
33919,2259,3727,5,1317168000
44777,2259,4933,4,1336780800
26953,2259,2967,5,1342569600
22036,2259,2427,5,1342569600
14079,2259,1567,4,1344729600
45871,2259,5036,5,1350432000
39565,2259,4371,4,1358294400
29219,2259,3226,5,1361923200
78,2259,13,4,1368662400
13328,2259,1488,4,1376438400
36804,2259,4053,4,1378857600
33575,2259,3698,5,1380067200
14748,2259,1638,4,1381881600
8785,2259,1000,4,1384041600
23752,2259,2611,5,1384041600
6780,2259,762,4,1385596800
35977,670,3966,3,1357344000
20324,670,2239,5,1357344000
9677,670,1116,5,1357344000
11809,670,1331,5,1377561600
45550,670,5011,5,1377561600
20231,670,2229,5,1377561600
5327,670,605,3,1377561600
26682,670,2936,4,1377561600
1006,1068,115,4,1355788800
26566,1068,2923,4,1372636800
42815,1068,4712,5,1383696000
5499,1068,619,5,1383696000
8127,1068,921,4,1385942400
33715,1068,3711,4,1385942400
9258,1068,1061,5,1392163200
5014,1068,561,5,1392163200
23819,2257,2613,3,1222214400
17096,2257,1896,4,1260748800
36236,2257,3988,2,1283817600
2660,2257,306,4,1310947200
44849,2257,4936,5,1316476800
35274,2257,3889,4,1316476800
34624,2257,3825,4,1321401600
20442,2257,2250,5,1321401600
50216,2257,5493,4,1342656000
32964,2257,3631,4,1344643200
11696,2257,1314,5,1347580800
25752,2257,2833,5,1348531200
24747,2257,2709,4,1357776000
32704,2257,3605,4,1358812800
24032,2257,2628,4,1366070400
26611,2257,2927,4,1379462400
38954,2257,4304,5,1381881600
39309,2257,4347,5,1382745600
33574,2257,3698,5,1385683200
45688,2257,5019,4,1385683200
34339,2257,3784,4,1386547200
45289,2257,4985,5,1386547200
23622,2257,2604,5,1386547200
6779,2257,762,5,1386547200
33493,2257,3691,4,1386547200
12256,2257,1375,3,1386547200
9006,2257,1021,4,1386547200
12171,2257,1368,5,1386720000
45439,2257,5001,5,1387238400
12573,2257,1409,4,1387238400
8218,2257,933,5,1387238400
32565,2257,3590,5,1387238400
24138,2257,2637,4,1387238400
26296,2257,2894,5,1387238400
49946,2257,5462,5,1387238400
5692,2257,644,4,1387238400
14668,2257,1622,4,1387238400
44727,2257,4929,3,1387238400
2925,1957,325,4,1224720000
35973,1957,3966,5,1287273600
5814,1957,658,3,1329350400
20838,1957,2285,5,1337990400
1124,1957,130,5,1342656000
48634,1957,5326,4,1344470400
39588,1957,4373,5,1344470400
42259,1957,4653,5,1346284800
9518,1957,1092,5,1348531200
34167,1957,3764,5,1349827200
28393,1957,3141,5,1349827200
21997,1957,2424,5,1352160000
29371,1957,3244,4,1358985600
27499,1957,3033,4,1361318400
13963,1957,1561,5,1361318400
21570,1957,2379,5,1376524800
43008,1957,4732,5,1378857600
28300,1957,3128,5,1378857600
28975,1957,3195,5,1378857600
32108,1957,3541,5,1378857600
22394,1957,2470,5,1378857600
14475,1957,1608,5,1378857600
23252,1957,2565,5,1381276800
4236,1957,469,5,1381276800
11623,832,1309,3,1290038400
3090,832,344,4,1300924800
29962,832,3306,4,1314748800
4357,832,479,5,1315440000
9893,832,1134,4,1319068800
47877,832,5224,3,1319068800
42698,832,4704,5,1327536000
5360,832,606,4,1348012800
3585,832,392,4,1348012800
30528,832,3379,4,1348704000
28288,1568,3127,5,1343174400
48439,1568,5303,5,1351382400
30329,1568,3345,5,1351468800
1786,1568,208,5,1351468800
27846,1568,3070,5,1351468800
21307,1568,2349,5,1351468800
49094,1568,5370,5,1354060800
45631,1568,5016,5,1356652800
17752,1568,1961,5,1356652800
24161,1568,2640,5,1356652800
36681,1568,4041,5,1368230400
47315,1568,5165,5,1374278400
7518,2416,855,5,1386720000
14928,2416,1656,5,1390521600
19410,2416,2144,5,1391558400
2007,2416,234,5,1391558400
11943,2416,1343,5,1391558400
21016,2416,2306,5,1391558400
45536,2416,5010,5,1391731200
2552,2416,293,5,1393459200
44776,2176,4933,4,1335312000
19579,2176,2161,4,1340755200
30970,2176,3438,4,1340755200
49286,2176,5394,4,1345593600
44209,2176,4868,4,1350950400
912,2176,104,4,1356912000
14477,2176,1608,4,1379548800
43267,2176,4760,4,1379548800
39984,2176,4426,5,1382486400
10294,2176,1173,5,1382659200
14576,2176,1615,4,1391731200
42969,2176,4728,3,1394323200
45616,2317,5014,5,1355875200
11030,2317,1256,5,1355875200
28799,2317,3181,5,1355875200
50265,2317,5497,5,1355875200
37490,2317,4128,5,1355875200
31390,2317,3483,5,1355875200
48170,2317,5261,5,1376956800
13499,2317,1505,5,1376956800
31156,2215,3461,5,1204416000
28569,2215,3158,4,1204416000
45246,2215,4982,4,1204416000
49711,2215,5440,5,1206057600
7159,2215,805,5,1239408000
12370,2215,1388,5,1260576000
37258,2215,4100,5,1262217600
22526,2215,2488,2,1281744000
13642,2215,1523,5,1291766400
30301,2215,3341,4,1317945600
46978,2215,5132,4,1326067200
32796,2215,3618,5,1327536000
18004,2215,1985,5,1335744000
26702,2215,2938,4,1336521600
14333,2215,1594,4,1341446400
40548,2215,4480,5,1341446400
34973,2215,3864,5,1342742400
45193,2215,4970,3,1344729600
12672,2215,1420,5,1346889600
4893,2215,549,1,1346889600
32286,2215,3560,4,1356393600
23345,2215,2570,3,1360368000
32654,2215,3602,3,1362355200
26781,2966,2952,5,1081382400
23777,2966,2613,4,1227139200
11182,2966,1270,2,1326931200
41517,2966,4585,4,1353369600
34813,2966,3844,4,1372464000
28769,2966,3180,5,1372464000
2199,2966,260,5,1373155200
45665,2966,5019,5,1379894400
40568,2966,4482,5,1384387200
33057,2966,3651,5,1386028800
44449,2966,4905,4,1388707200
10946,2966,1244,4,1388707200
12798,2966,1433,4,1388707200
1753,2966,202,5,1388707200
14807,345,1645,5,1361404800
28304,345,3129,4,1387065600
22873,345,2527,4,1387065600
43743,345,4821,3,1387065600
16746,345,1868,4,1387065600
17914,345,1978,5,1387065600
45516,345,5010,3,1387065600
14383,345,1596,4,1388793600
39810,802,4393,5,1327536000
18519,802,2046,5,1330905600
13556,802,1511,5,1331769600
42331,802,4661,4,1362009600
22169,802,2440,5,1363824000
2311,802,275,5,1368057600
13626,802,1521,5,1370476800
32604,1874,3596,5,1348185600
368,1874,47,1,1354579200
33978,1874,3737,1,1354579200
42863,1874,4717,4,1354579200
15875,1874,1775,3,1354579200
17922,1874,1978,3,1354579200
3943,1874,439,5,1357084800
11207,1874,1274,5,1357084800
5504,1874,620,4,1357084800
9289,1874,1065,3,1359936000
7762,1874,876,5,1364342400
44205,1874,4868,5,1364342400
24941,1874,2727,5,1364342400
22040,270,2428,5,1388361600
41805,270,4607,5,1388361600
44133,270,4857,5,1388361600
5818,270,659,5,1388361600
13943,270,1558,5,1402876800
16786,270,1870,5,1402876800
47666,750,5195,4,1230249600
21086,750,2316,3,1230508800
47197,750,5151,5,1262908800
180,750,28,3,1277164800
4450,750,490,4,1307923200
22326,750,2467,3,1316044800
49528,750,5420,5,1327622400
4680,750,518,5,1327622400
32792,750,3618,1,1329696000
33187,750,3664,3,1350864000
22509,750,2487,4,1353024000
28553,750,3157,4,1373328000
37892,990,4185,5,1366761600
7702,990,872,5,1366761600
3805,990,417,5,1366761600
38414,990,4238,4,1366761600
11482,990,1297,5,1366761600
11322,990,1281,5,1366761600
6250,990,717,4,1366761600
50662,2550,5549,5,1340496000
32200,2550,3553,5,1340496000
40989,2550,4525,5,1346889600
36912,2550,4067,5,1354406400
48227,2550,5275,4,1360281600
39137,2550,4323,5,1377302400
22601,2550,2499,5,1380153600
45037,2550,4955,5,1389657600
45540,2550,5010,4,1389657600
16772,2550,1868,4,1389657600
49868,2550,5454,5,1389657600
23997,2550,2624,4,1389657600
50497,2550,5528,4,1389657600
32938,101,3627,5,1254182400
38377,101,4235,5,1263686400
5443,101,613,4,1319068800
17336,101,1929,5,1335398400
2331,101,276,5,1337212800
6189,101,714,4,1351987200
23336,101,2570,4,1362441600
66,101,13,4,1371513600
46586,101,5102,3,1375488000
38106,101,4212,4,1375488000
30052,101,3313,4,1378857600
16418,101,1837,5,1380758400
9816,101,1128,5,1382572800
36342,101,4002,3,1384473600
186,1396,29,4,1327190400
28413,1396,3144,5,1386028800
35864,1396,3956,5,1386028800
6656,1396,754,4,1389744000
20611,1396,2266,5,1389744000
6502,1396,739,3,1390089600
13317,1396,1488,3,1390089600
922,1396,105,5,1390089600
19812,1396,2185,5,1390348800
22109,1396,2438,5,1390435200
38533,1396,4258,5,1390435200
26531,1396,2922,4,1391644800
15829,1396,1770,5,1391644800
50285,1396,5501,5,1391644800
23042,1396,2541,5,1391644800
1859,1396,221,4,1391644800
15595,1396,1739,4,1391644800
47699,1396,5202,5,1391644800
20424,1396,2250,4,1391644800
44922,1396,4945,4,1391644800
22748,1080,2510,5,1366761600
10691,1080,1217,5,1366761600
14780,1080,1640,5,1366761600
27792,1080,3061,5,1366761600
27062,1080,2985,5,1366761600
45558,1080,5012,5,1366761600
7007,1080,787,5,1366761600
42129,1080,4642,5,1366761600
19073,3013,2102,4,1356652800
18468,3013,2040,4,1356652800
20895,3013,2296,4,1356652800
15873,3013,1775,3,1356652800
30997,3013,3441,4,1356652800
3226,3013,355,4,1356652800
38581,3013,4265,4,1356652800
27809,3013,3064,4,1356652800
28236,580,3120,4,1358467200
40488,580,4477,4,1358467200
23019,580,2537,5,1368489600
28190,580,3119,5,1384128000
48533,580,5313,4,1384128000
18594,580,2055,5,1384128000
4212,580,466,5,1388361600
34388,580,3794,4,1388361600
6112,580,701,5,1394496000
43327,580,4764,4,1394496000
9541,580,1094,4,1394496000
50005,2676,5471,4,1331683200
31147,2676,3459,2,1331769600
390,2676,54,5,1335225600
15322,2676,1706,4,1335225600
34504,2676,3806,4,1341619200
11954,2676,1346,3,1353888000
6230,2676,717,3,1364428800
29770,2676,3288,3,1364428800
28754,2676,3180,4,1377475200
26122,2676,2875,4,1387756800
19034,2676,2098,3,1387756800
46262,1376,5073,5,1164499200
19709,1376,2168,3,1319068800
30280,1376,3341,4,1319068800
19907,1376,2193,5,1321920000
21110,1376,2318,3,1334793600
27935,1376,3083,4,1350518400
6115,1376,702,5,1355961600
26585,1376,2927,4,1379548800
12789,1376,1433,3,1387411200
12611,1890,1412,5,1333324800
27996,1890,3091,5,1333411200
47605,1890,5187,5,1333411200
4757,1890,531,5,1333670400
37956,1890,4199,5,1335225600
33116,1890,3658,5,1335225600
17414,2779,1938,4,1320883200
19450,2779,2153,4,1320883200
8236,2779,936,4,1320883200
850,2779,99,5,1331942400
26126,2779,2875,5,1331942400
43207,2779,4756,5,1331942400
31655,2779,3509,5,1331942400
15830,2779,1770,5,1334016000
1007,2779,116,4,1352073600
5878,2779,669,5,1360108800
43038,1679,4736,5,1341273600
28270,1679,3123,5,1346630400
23463,1679,2593,5,1353196800
14673,1679,1624,5,1353196800
39336,1679,4353,5,1353196800
19756,1679,2176,5,1353715200
45252,1679,4983,3,1353715200
22244,1679,2455,5,1377043200
25392,2701,2781,5,1395878400
27129,2701,2995,5,1395878400
45403,2701,4997,5,1395878400
755,2701,92,4,1395878400
3052,2701,341,5,1395878400
16406,2701,1835,5,1395878400
17110,700,1900,5,1355529600
43095,700,4741,5,1355529600
50298,700,5504,5,1355529600
50641,700,5545,5,1355529600
22010,700,2425,5,1356220800
47252,700,5154,5,1356220800
6347,700,723,5,1368403200
48446,700,5305,5,1368403200
13234,700,1475,5,1368403200
1770,249,205,5,1356048000
25175,249,2761,1,1356048000
28593,249,3162,4,1356048000
45178,249,4968,2,1356048000
16202,249,1803,5,1356048000
20642,249,2267,2,1388016000
21963,249,2420,5,1388016000
1426,249,173,1,1388016000
7197,249,809,4,1388016000
33072,249,3652,5,1388275200
1732,249,200,5,1388275200
4043,259,450,5,1337126400
39807,259,4393,5,1351987200
27072,259,2988,4,1361923200
42328,259,4661,4,1364428800
13618,259,1521,5,1378425600
22158,259,2440,5,1384819200
37254,3016,4099,4,1337990400
34692,3016,3832,3,1350518400
31142,3016,3457,5,1350518400
38327,3016,4229,5,1350518400
45134,3016,4965,4,1356825600
28132,3016,3110,4,1378080000
16372,3016,1830,4,1378080000
12404,3016,1394,5,1379894400
45511,3016,5010,5,1379894400
25869,3016,2846,5,1388880000
10620,3016,1208,3,1388880000
39525,429,4368,5,1327622400
7394,429,844,5,1327622400
12623,429,1414,4,1332201600
29995,429,3310,5,1340064000
6969,429,782,5,1354579200
22538,429,2490,3,1354579200
35433,429,3911,5,1356480000
38405,429,4238,5,1356480000
26670,429,2934,5,1356912000
41561,2438,4585,5,1224201600
33923,2438,3727,5,1317859200
500,2438,62,4,1317859200
20447,2438,2250,5,1317859200
16628,2438,1860,5,1323907200
32334,2438,3566,3,1352937600
12709,2438,1421,1,1352937600
19509,2438,2158,4,1352937600
23348,2438,2570,4,1358899200
13355,2438,1490,3,1358899200
4901,2438,549,2,1358899200
10804,2438,1231,4,1358899200
23512,153,2597,5,1356998400
29404,153,3247,5,1356998400
44573,153,4915,5,1356998400
24349,153,2665,5,1356998400
14498,153,1613,5,1356998400
30243,153,3336,5,1356998400
14031,3074,1563,4,1315267200
27325,3074,3018,4,1315267200
26964,3074,2968,5,1377475200
22493,3074,2486,3,1377475200
18615,3074,2060,3,1380499200
1411,3074,171,5,1381104000
2435,3074,285,2,1381104000
25207,3074,2766,5,1381276800
4284,3074,473,4,1381276800
42039,3074,4633,3,1382486400
11376,3074,1287,5,1388620800
15700,3074,1752,4,1388620800
33389,3074,3682,3,1390089600
24156,3074,2639,5,1390089600
37261,3,4101,5,1214179200
23761,3,2613,5,1222387200
3061,3,344,4,1292889600
725,3,91,5,1318204800
39247,3,4341,5,1319500800
10315,3,1178,3,1337212800
30565,3,3383,4,1344211200
7893,3,895,4,1346025600
33075,3,3653,5,1351814400
17038,3,1893,4,1351814400
28807,3,3184,3,1376870400
16731,3,1868,5,1379376000
45418,3,5001,5,1379376000
16458,2772,1844,4,1342742400
41094,2772,4541,5,1347926400
6811,2772,765,4,1347926400
30811,2772,3415,5,1347926400
9033,2772,1027,5,1355356800
8728,2772,995,5,1356652800
3808,2772,418,5,1366502400
36318,2772,3996,5,1366502400
34588,3130,3818,3,1288828800
37151,3130,4085,5,1325980800
21648,3130,2382,5,1338768000
32836,3130,3622,4,1355875200
9516,3130,1092,5,1355875200
32889,3130,3624,4,1357171200
45383,3130,4996,4,1359417600
35239,3130,3887,5,1360195200
27166,3130,2999,4,1365120000
25277,1202,2773,4,1357084800
41735,1202,4602,3,1357084800
5648,1202,637,5,1357084800
30264,1202,3337,5,1357084800
5975,1202,679,5,1388793600
48537,1202,5314,5,1388793600
15852,1202,1772,5,1388793600
9112,1202,1039,5,1395187200
25503,1202,2799,5,1395187200
33018,1202,3640,5,1395187200
4531,2354,500,4,1318464000
41402,2354,4571,4,1318464000
16624,2354,1860,3,1322870400
32332,2354,3566,3,1352937600
6892,2354,773,5,1352937600
18856,2354,2077,4,1355961600
19843,2354,2188,4,1361404800
23081,2354,2547,5,1363824000
37458,2354,4126,4,1363824000
41323,2354,4558,4,1379548800
33403,2354,3682,3,1381968000
32632,2354,3600,3,1381968000
39188,2354,4330,3,1384300800
26298,2354,2894,3,1384300800
23255,2354,2565,5,1384300800
42417,2354,4673,3,1386028800
50584,2354,5538,4,1386028800
13457,2354,1499,3,1397692800
16497,2354,1849,3,1397692800
29777,1552,3289,5,1296000000
35287,1552,3891,4,1314921600
37634,1552,4147,4,1314921600
11110,1552,1263,5,1327017600
39131,1552,4323,5,1375401600
49126,1552,5376,5,1375401600
45640,3035,5017,4,1403654400
6085,3035,696,4,1403654400
37341,3035,4112,5,1404345600
11193,3035,1271,4,1404345600
20606,3035,2265,5,1404345600
26998,3035,2972,4,1404345600
50992,2905,5598,5,1308528000
18558,2905,2049,5,1310947200
48354,2905,5289,5,1318291200
5305,2905,599,5,1320969600
40095,2905,4435,5,1337817600
21739,2905,2397,5,1339632000
18182,2905,2002,5,1339632000
39027,2905,4312,5,1345075200
43093,2905,4741,5,1353196800
4194,2905,465,5,1355184000
4074,2905,454,5,1361232000
24393,2905,2673,5,1362528000
3330,4,364,4,1290729600
34635,4,3828,4,1325116800
15363,4,1716,5,1325116800
2996,4,335,5,1331251200
17097,4,1897,4,1337040000
11707,4,1315,2,1350345600
36073,4,3973,2,1350345600
6366,4,726,4,1363392000
36641,4,4036,5,1363392000
8423,4,958,2,1363392000
50751,4,5565,5,1368662400
6946,4,780,4,1368662400
11650,4,1312,4,1376352000
21560,4,2379,4,1376352000
26584,4,2927,5,1379462400
40935,165,4519,3,1229990400
42760,165,4709,3,1314921600
42342,165,4663,4,1318377600
14404,165,1599,4,1351555200
25878,165,2847,4,1352937600
40423,165,4469,4,1358380800
37443,165,4126,5,1365120000
31754,165,3518,5,1365120000
50054,165,5477,4,1374710400
27522,165,3036,2,1380067200
776,165,93,3,1395100800
30878,165,3425,3,1404172800
14155,1245,1575,5,1025308800
11358,1245,1284,3,1162598400
20254,1245,2233,3,1181865600
3878,1245,428,5,1181952000
27063,1245,2985,5,1219190400
37348,1245,4113,5,1219190400
50979,1245,5594,5,1228003200
25182,1245,2761,5,1228608000
7327,1245,831,4,1230076800
22458,1245,2477,5,1230854400
9294,1245,1065,5,1230854400
34885,1461,3856,5,1366416000
38593,1461,4266,5,1370304000
38745,1461,4280,5,1370304000
41675,1461,4599,5,1389052800
1949,1461,228,5,1389052800
22490,1461,2486,5,1389052800
39775,496,4389,5,1294617600
23532,496,2598,5,1304467200
4648,496,517,5,1305504000
49724,496,5443,5,1305590400
13776,496,1541,2,1315958400
8943,496,1008,5,1321401600
19141,496,2110,3,1379980800
5918,496,674,3,1384473600
46563,2654,5100,5,1201132800
5303,2654,598,3,1201564800
23845,2654,2613,2,1223164800
46197,2654,5069,5,1231545600
37297,2654,4101,5,1232150400
9151,2654,1043,4,1232150400
48862,2654,5347,5,1232150400
22416,2654,2475,5,1232150400
40330,2654,4458,5,1232150400
25391,2654,2780,5,1232150400
19680,2654,2165,4,1232150400
19160,2654,2113,4,1265587200
11035,2654,1256,5,1317168000
